"Row.names";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"Length";"Description"
"NRRL3_05068";229.429099543748;-0.0489487220581513;0.227559111587543;-0.215103327292261;0.829686759821602;0.920931798898815;1950;"fungal-specific transcription factor"
"NRRL3_05413";8749.53144113734;-0.0197594343344043;0.0918504125891867;-0.215126244699422;0.829668892593159;0.920931798898815;1815;"ATPase, V1 complex subunit A"
"NRRL3_07688";1167.15515261448;0.0275343571590909;0.127879226249454;0.215315324987811;0.829521482215213;0.920931798898815;1248;"RNA polymerase II-binding domain-containing protein"
"NRRL3_01447";21.5559832209355;0.173092924391633;0.806615945260961;0.214591498480275;0.830085822761707;0.92114645973416;393;"polyketide cyclase SnoaL-like domain-containing protein"
"NRRL3_02400";128.752698790479;-0.0776729650222961;0.36194628243679;-0.21459804615029;0.830080717394129;0.92114645973416;861;"thiopurine S-methyltransferase family protein"
"NRRL3_06847";445.566685801046;-0.0539198673693139;0.251378666966361;-0.214496592014029;0.830159824302469;0.92114645973416;918;"L-amino acid amidase"
"NRRL3_00553";1137.72368155472;-0.0255154739587737;0.120212471249194;-0.212253135582593;0.831909554769576;0.921639007812331;834;"uncharacterized protein"
"NRRL3_03333";55.975376181867;0.0865962204097884;0.407929718556111;0.212282205661064;0.831886876905922;0.921639007812331;813;"HpcH/HpaI aldolase/citrate lyase domain-containing protein"
"NRRL3_03375";373.042983701318;0.0385538555999478;0.180897066731764;0.213125930102095;0.831228739944051;0.921639007812331;3546;"armadillo-like helical domain-containing protein"
"NRRL3_03558";1849.86445174399;-0.0248422413212611;0.116767184412779;-0.212750195580996;0.831521812487091;0.921639007812331;1176;"tryptophan-tRNA ligase, mitochondrial"
"NRRL3_04465";465.441974127202;-0.0366054002478471;0.17182125942917;-0.213043486990252;0.831293043478809;0.921639007812331;654;"hypothetical protein"
"NRRL3_04982";653.661604649386;-0.0329752191441718;0.155351644646155;-0.212261796257642;0.831902798474317;0.921639007812331;489;"uncharacterized protein"
"NRRL3_05020";1563.30090125097;-0.0234091967375183;0.110202015341307;-0.212420768032395;0.831778784915431;0.921639007812331;2274;"hook-related protein"
"NRRL3_05243";9.79075210371293;0.198066105265276;0.932906165597822;0.212310854584557;0.831864527726465;0.921639007812331;1200;"N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase/succinyl-diaminopimelate desuccinylase family protein"
"NRRL3_08697";26.7317630440134;0.131760804805963;0.617811341339397;0.21327029141341;0.83111614450685;0.921639007812331;1260;"aspartate aminotransferase"
"NRRL3_09126";30.5085998196593;0.120610636022344;0.564524973338063;0.213649779405095;0.830820177198891;0.921639007812331;1341;"endo-rhamnogalacturonase Rhg28A"
"NRRL3_09140";10132.7177372041;-0.0207338998560565;0.0972482967262867;-0.213205789242908;0.831166452918397;0.921639007812331;4563;"tricalbin family protein"
"NRRL3_09318";1624.92588503834;-0.0244172003911028;0.114447408324658;-0.213348652875017;0.831055027484411;0.921639007812331;600;"Rho GTPase RacA, involved in regulation of cell polarity"
"NRRL3_10096";93.0183357711061;0.0756108717120771;0.355311921271807;0.212801392763392;0.83148187735751;0.921639007812331;1191;"alpha-ketoglutarate-dependent sulfonate "
"NRRL3_10842";13.9960290417409;0.178409659179815;0.835459577508545;0.213546728031843;0.830900545848769;0.921639007812331;1362;"F-box domain-containing protein"
"NRRL3_08457";1169.76991562704;-0.0270833081201857;0.127838383359118;-0.211855840229959;0.832219502928288;0.921879025609239;2685;"response regulator receiver domain-containing protein"
"NRRL3_04143";21.9266650819033;0.144035021143452;0.68126947926775;0.211421508707927;0.83255837453478;0.922151025532805;1977;"phenol hydroxylase, C-terminal dimerisation domain-containing protein"
"NRRL3_06504";811.093717533121;-0.0281073299797858;0.133075420565712;-0.211213534853392;0.832720649704139;0.922227386205627;1689;"WHIM1 domain-containing protein"
"NRRL3_00927";50.5199769349109;-0.112222233584555;0.533375642718464;-0.210399996918851;0.833355495057728;0.922663551885625;1536;"cytochrome P450-like protein"
"NRRL3_01878";848.426178861507;-0.0281349464701545;0.133829219796812;-0.210230221119654;0.833487993536189;0.922663551885625;1215;"FAD-dependent oxidoreductase domain-containing protein"
"NRRL3_02762";306.522363019323;-0.0402523737156417;0.191447441066517;-0.210252868836498;0.833470318258208;0.922663551885625;1011;"ubiquitin-conjugating enzyme E2 domain-containing protein"
"NRRL3_09711";64.478458850115;-0.0796007055706906;0.37827398744257;-0.210431349268434;0.833331027196234;0.922663551885625;2316;"glutathione transporter"
"NRRL3_01933";380.057173531396;-0.0377522585594145;0.180094930969552;-0.209624215163486;0.833960978561463;0.922882188258716;1689;"nitrogen permease regulator 2-like protein"
"NRRL3_05557";1251.35028406534;0.0247754887106139;0.118193421892062;0.209618169217908;0.833965697698823;0.922882188258716;2526;"protein kinase domain-containing protein"
"NRRL3_11045";289.735842583929;-0.0428115097155679;0.20406124927339;-0.209797351863761;0.833825839977838;0.922882188258716;297;"LSM domain-containing protein"
"NRRL3_04780";340.758223303022;0.0401260196853643;0.192860664443552;0.208057043675222;0.835184427341969;0.923184714818074;1383;"hypothetical protein"
"NRRL3_05948";1745.09204605474;0.0233741359807569;0.11223688142413;0.208257176109775;0.835028167031298;0.923184714818074;2994;"vacuolar protein sorting protein Bro1"
"NRRL3_06630";2594.65424976465;0.0237968463251069;0.114393722279568;0.208025806407012;0.835208817505229;0.923184714818074;2625;"fungal-specific transcription factor"
"NRRL3_07091";45.5092757991578;-0.101038939273295;0.485709641982726;-0.208023334395507;0.835210747666829;0.923184714818074;1011;"hypothetical protein"
"NRRL3_07811";1241.21142289963;0.0281936917088793;0.135027328351782;0.208799892977422;0.834604454885896;0.923184714818074;1776;"hypothetical protein"
"NRRL3_08106";765.389515838244;-0.0286079588217505;0.137342845361977;-0.208295952703996;0.834997891619038;0.923184714818074;1797;"SWR1-complex protein 4"
"NRRL3_08493";370.297612019359;-0.0437826215032168;0.210165632274061;-0.208324363167633;0.834975709875185;0.923184714818074;750;"golgin subfamily A member 7/Erf4 family protein"
"NRRL3_08696";98.6959738461765;0.0702772922124914;0.336821276221918;0.208648613296591;0.834722557759406;0.923184714818074;825;"uncharacterized protein"
"NRRL3_10093";25.4803814634773;-0.127140221481099;0.610251474110403;-0.208340703586891;0.834962951994512;0.923184714818074;2823;"hypothetical protein"
"NRRL3_10181";26.884796147917;0.120567967218934;0.579868719753012;0.207922867904116;0.835289193353397;0.923184714818074;2052;"fungal-specific transcription factor"
"NRRL3_10653";8729.42635334181;0.0213573056088535;0.102762414182864;0.207831878792265;0.835360240379354;0.923184714818074;582;"GTP-binding protein RhoA"
"NRRL3_10680";3577.47031652345;0.0205378883365595;0.0991666083473622;0.207104878132154;0.835927952492838;0.923708801004444;936;"hypothetical protein"
"NRRL3_11347";1509.91235725663;0.0262730760771783;0.127416725484455;0.206198016604843;0.836636237079549;0.924388086613332;3423;"DNA damage-binding protein 1-like protein"
"NRRL3_05037";1355.84379806255;0.0234587590936945;0.114157159623799;0.205495294127867;0.837185174391531;0.924684407351075;1959;"uncharacterized protein"
"NRRL3_06065";1387.26631278962;-0.023422384272594;0.113931669757663;-0.205582735006116;0.837116864922783;0.924684407351075;4188;"dynactin subunit p150"
"NRRL3_07738";3.22268784919192;0.326773868477465;1.59016027856416;0.205497441284677;0.837183497001853;0.924684407351075;831;"methyltransferase domain-containing protein"
"NRRL3_03445";759.044672227858;-0.0281522385912023;0.137272490644447;-0.205082886301816;0.837507367011093;0.924936883138103;387;"DNA-directed RNA polymerase II subunit Rpb9"
"NRRL3_09719";60.4875876695434;0.0808633603335011;0.395192748995552;0.204617520283529;0.837870965813241;0.92523502606176;1167;"taurine dioxygenase TauD/TfdA domain-containing protein"
"NRRL3_02407";4828.04098796381;-0.0245453435279533;0.120121435123193;-0.204337747903031;0.838089573652998;0.925300196481607;855;"carbohydrate-binding WSC domain-containing protein"
"NRRL3_03829";2346.03957059104;0.0232753898058366;0.113926224069892;0.204302301738339;0.838117271380466;0.925300196481607;6177;"signal transduction response regulator, receiver domain-containing protein"
"NRRL3_02599";684.439801284829;0.0289164839241652;0.141741948238119;0.204007947425606;0.838347288369953;0.925322963567824;1752;"regulator of nonsense-mediated decay, Upf3 domain-containing protein"
"NRRL3_05165";580.384440095621;-0.0319227149113484;0.156608565609349;-0.203837604840707;0.838480405312801;0.925322963567824;1512;"phosphatidylinositol N-acetylglucosaminyltransferase subunit C-like protein"
"NRRL3_08491";1284.95022988367;-0.0257995146323967;0.126594455080856;-0.203796561357435;0.838512480091721;0.925322963567824;885;"basic helix-loop-helix transcription factor"
"NRRL3_09695";459.23919000686;-0.04386952706947;0.215228305381104;-0.203827870092599;0.838488012827374;0.925322963567824;957;"NmrA-like domain-containing protein"
"NRRL3_09402";3.41722746767369;-0.329398068780692;1.62063455832111;-0.203252526665808;0.838937659208644;0.925688778407662;1626;"cytochrome P450"
"NRRL3_07912";749.977689871152;-0.032557953442062;0.160352544756755;-0.203039830090943;0.839103900630377;0.925768830072438;2865;"serine/threonine-protein kinase Atg1"
"NRRL3_05837";981.416188674065;-0.0350761597729718;0.172911357390379;-0.202856309165285;0.839247344439406;0.92582371445861;1350;"annexin-like protein"
"NRRL3_02352";2169.90311272244;-0.0913050096244502;0.4508034549114;-0.202538398119409;0.839495843023679;0.925953682141887;1632;"vitamin H transporter"
"NRRL3_05427";1307.12145808445;-0.0233759093244153;0.11545607913903;-0.202465816427617;0.839552579527292;0.925953682141887;3252;"vacuolar protein sorting-associated protein 54, C-terminal domain-containing protein"
"NRRL3_09503";486.660342714036;0.035976276309448;0.178073046884848;0.20203100322483;0.83989248683299;0.926145478242742;2169;"six-hairpin glycosidase domain-containing protein"
"NRRL3_10404";1081.70799951271;0.02940128379669;0.145548342793312;0.202003562750568;0.839913938926547;0.926145478242742;1209;"serine/threonine-protein kinase Rio2"
"NRRL3_07956";2311.01825368512;-0.0222855434395883;0.111030348820903;-0.200715783353397;0.840920817535866;0.92705540972587;915;"high mobility group HMGA-like protein"
"NRRL3_11587";100.825213064312;-0.0625990860710437;0.311891113760737;-0.20070814239057;0.840926792568867;0.92705540972587;741;"S-adenosyl-L-methionine-dependent methyltransferase domain-containing protein"
"NRRL3_11721";1743.5191139679;0.02559228140986;0.127962503583365;0.199998286163472;0.84148192148853;0.927563907432861;1479;"hypothetical protein"
"NRRL3_02580";36.750977471886;0.116702816161443;0.584224943328104;0.199756647664908;0.841670908056927;0.92766873870725;480;"uncharacterized protein"
"NRRL3_00033";350.963613550729;0.0520458437369942;0.261834747872689;0.198773631688871;0.842439823251348;0.92799865033964;927;"monooxygenase Af470-like protein"
"NRRL3_06405";4.30340817687697;0.276597774985799;1.39017830673369;0.198965682061089;0.842289589598384;0.92799865033964;1758;"polyketide synthase, ketoreductase domain-containing protein"
"NRRL3_08511";2328.42432466405;-0.0210386009757614;0.105614806789934;-0.199201244742197;0.84210532577152;0.92799865033964;1251;"hypothetical protein"
"NRRL3_08795";72.6331742316716;-0.0817553796128331;0.411274567717198;-0.198785400387437;0.84243061688405;0.92799865033964;2040;"fungal-specific transcription factor"
"NRRL3_10676";234.672195734727;-0.0447422986560236;0.224876345571523;-0.198964006384536;0.842290900391176;0.92799865033964;741;"LURP1 domain-containing protein"
"NRRL3_02826";5.88647841069241;0.244540532798542;1.23331925559988;0.198278370898863;0.842827273257186;0.928321958204688;1047;"alcohol dehydrogenase domain-containing protein"
"NRRL3_01346";161.519600673354;-0.0517675535888745;0.261682734302992;-0.197825636936883;0.843181487173355;0.928505101388601;1809;"major facilitator superfamily protein"
"NRRL3_07846";386.749424409328;0.0428768669620605;0.216624461015255;0.197931788317484;0.843098432687488;0.928505101388601;2931;"centrosomin, N-terminal motif-containing protein"
"NRRL3_00228";50.8142375921432;0.0824469966109267;0.419598301671817;0.196490301038948;0.844226423354338;0.928680373621129;1413;"major facilitator superfamily protein"
"NRRL3_02763";826.432805755193;0.0323878656539117;0.164088594574609;0.197380358689009;0.843529898770024;0.928680373621129;1110;"hypothetical protein"
"NRRL3_05364";64.9755633779643;-0.0739405937379674;0.374674419264191;-0.197346255672262;0.843556584216949;0.928680373621129;1146;"PrpF-like protein"
"NRRL3_05589";14.2083788765065;-0.158129096104165;0.804426241163907;-0.196573766508874;0.84416110133126;0.928680373621129;435;"hypothetical protein"
"NRRL3_07123";11.5262314560919;-0.172918819861757;0.87828439154314;-0.196882492193604;0.843919494728249;0.928680373621129;3285;"uncharacterized protein"
"NRRL3_07581";6.06755041513659;-0.280975431582131;1.42707831364098;-0.196888586208884;0.84391472574142;0.928680373621129;642;"short-chain dehydrogenase/reductase family protein"
"NRRL3_08241";501.173163601335;0.0309011088177121;0.156668720495428;0.197238534405558;0.843640876770588;0.928680373621129;2274;"monoamine-oxidase A repressor, zinc-finger domain-containing protein"
"NRRL3_09025";29.0402391904293;-0.110767006844686;0.563116561511194;-0.196703514717146;0.844059559486003;0.928680373621129;939;"hypothetical protein"
"NRRL3_11394";8.08594212472394;0.210588700402901;1.07028899536514;0.196758727142715;0.84401635064578;0.928680373621129;1221;"hypothetical protein"
"NRRL3_11445";14.3715452066929;-0.16586364351977;0.844428494096006;-0.196421182704563;0.844280517785507;0.928680373621129;1341;"chitinase"
"NRRL3_02502";175.528422065145;-0.0462206411385829;0.237822707846934;-0.194349150074984;0.845902503041788;0.929326510179665;651;"centromere protein X-like protein"
"NRRL3_03106";304.161101891674;-0.0403462337068333;0.206997135317333;-0.194912038975715;0.845461809210265;0.929326510179665;213;"hypothetical protein"
"NRRL3_05443";77.5107339140451;-0.0722679117982847;0.371657180294482;-0.194447775073317;0.845825284621905;0.929326510179665;993;"phytanoyl-CoA dioxygenase-like protein"
"NRRL3_05979";2780.44060907892;0.0208275268293296;0.106962037707508;0.1947188673264;0.845613040635922;0.929326510179665;918;"BAR domain-containing protein"
"NRRL3_06399";14.8601663976283;0.149281564488067;0.764985168458931;0.195143083347349;0.84528093522994;0.929326510179665;2055;"copper amine oxidase"
"NRRL3_06872";132.267106368978;0.0803824084044927;0.411862354887128;0.195168136758995;0.845261322559606;0.929326510179665;4587;"STAND N-terminal Goodbye domain-containing protein"
"NRRL3_07470";11.1099518022739;-0.195517641247318;1.00425802805128;-0.194688651507932;0.845636696698975;0.929326510179665;984;"pectin methylesterase"
"NRRL3_08044";14.5047819333706;0.161980387155613;0.828365322175148;0.195542211654008;0.844968495307726;0.929326510179665;1209;"protein kinase domain-containing protein"
"NRRL3_08794";32.4668896176185;-0.103227380065827;0.528408917490232;-0.195355105958702;0.84511495968342;0.929326510179665;498;"DNA damage-inducible DinB-like protein"
"NRRL3_11358";14.0936636213115;0.155443419448663;0.798948844351297;0.194559915253241;0.845737486292857;0.929326510179665;1623;"major facilitator superfamily, sugar/inositol transporter-like protein"
"NRRL3_11432";86.1564513580425;-0.0676144555326416;0.347070905811646;-0.194814530404158;0.845538146617599;0.929326510179665;762;"Gcn5-related N-acetyltransferases GNAT domain-containing protein"
"NRRL3_08925";297.6799976182;-0.0372244664787352;0.193214103153616;-0.192659158266204;0.847225911119078;0.930573502419699;1446;"fungal-specific transcription factor"
"NRRL3_09796";1543.63356451522;-0.027717939744868;0.143817219053433;-0.19273032761515;0.84717017071627;0.930573502419699;2436;"translation elongation factor 1 alpha domain-containing protein"
"NRRL3_06521";1691.06740852878;-0.0239964291842132;0.124886897087705;-0.192145291009681;0.847628398725565;0.930845009524569;1902;"major facilitator superfamily domain-containing protein"
"NRRL3_09269";983.412104179287;-0.0242284139183492;0.126121985345877;-0.192103017185348;0.847661511557745;0.930845009524569;6276;"negative regulator of mitosis"
"NRRL3_01034";3577.26049604203;-0.0191395351040403;0.0999273887675172;-0.191534426548148;0.848106911291039;0.931127154496306;756;"mRNA export protein"
"NRRL3_06948";297.319891432843;-0.0365883291764752;0.190951786095809;-0.191610300822833;0.848047473136537;0.931127154496306;963;"hypothetical protein"
"NRRL3_01588";734.288903121632;0.0303922363091748;0.159084887242645;0.191044145273327;0.848491007128786;0.931341884185685;1854;"SPRY domain-containing protein"
"NRRL3_08150";134.383158229567;0.0549695878686188;0.287673858459664;0.191083013809287;0.848460555451355;0.931341884185685;909;"DnaJ domain-containing protein"
"NRRL3_00444";1179.73140595169;-0.0239667922384059;0.125539828096089;-0.190909869814873;0.848596207401013;0.931353895960169;1737;"RNA polymerase II-binding domain-containing protein"
"NRRL3_01528";5.85449660392955;0.232393019492078;1.2211755796035;0.190302707795331;0.849071931911807;0.9315736160439;834;"short-chain dehydrogenase/reductase family protein"
"NRRL3_01917";74.0803345802087;-0.0728791063276055;0.382982879787386;-0.190293379088027;0.849079241583986;0.9315736160439;1299;"cyclin-like protein"
"NRRL3_07408";11.4826136298832;0.175953028353938;0.923526496356776;0.190522988834707;0.848899330613303;0.9315736160439;393;"glutathione-dependent formaldehyde-activating enzyme/centromere protein V domain-containing protein"
"NRRL3_04355";3.84038041019592;0.28534187741707;1.50334046617764;0.189805226318809;0.849461760336252;0.931889825011935;1302;"alpha/beta hydrolase fold-1 domain-containing protein"
"NRRL3_07703";1901.69293955856;0.0258824981222729;0.136503518524455;0.189610483319783;0.849614371740091;0.93195377521801;1956;"signal recognition particle subunit Srp72-like protein"
"NRRL3_05183";1419.54311858309;0.0239418865174373;0.126416955454769;0.189388254378611;0.849788529535252;0.932041343138842;2091;"acetyl-coenzyme A transporter 1-like enzyme"
"NRRL3_00995";1409.87109551989;-0.0223032971417278;0.118078140648451;-0.188885910798091;0.850182236358207;0.932369664534455;2088;"P-body formation and mRNA degradation protein"
"NRRL3_00662";1331.13529851829;-0.023112661696753;0.122641286332121;-0.188457430511306;0.850518083080468;0.932427513471441;1248;"P-loop containing nucleoside triphosphate hydrolase domain-containing protein"
"NRRL3_08973";13.6630512865591;-0.155019954357536;0.8217703721762;-0.188641449736153;0.850373843822375;0.932427513471441;1497;"major facilitator superfamily protein"
"NRRL3_10937";1474.83370296994;-0.0295276555549962;0.156590902847061;-0.188565587260425;0.850433306281523;0.932427513471441;600;"hypothetical protein"
"NRRL3_01326";810.783385579637;-0.0276717855889105;0.147928663090418;-0.187061689133205;0.851612265538595;0.933109425126066;1848;"fungal-specific transcription factor"
"NRRL3_03379";802.074497547483;-0.0249773260254125;0.133332720124615;-0.187330806737223;0.851401270229692;0.933109425126066;1668;"hypothetical protein"
"NRRL3_04348";547.591976751165;0.0366051841602456;0.195299792667579;0.187430737433252;0.851322924632267;0.933109425126066;717;"chaperone, endoplasmic reticulum protein-folding, Rot1"
"NRRL3_04495";663.694295315445;-0.0292169859045434;0.156009740279441;-0.18727667806004;0.851443707688047;0.933109425126066;1683;"histone acetyltransferase Rtt109-like protein"
"NRRL3_07190";3898.8806041963;-0.124222218174138;0.663720269203792;-0.187160501099592;0.851534793112502;0.933109425126066;531;"hypothetical protein"
"NRRL3_06123";2420.12249608052;0.0237984818340078;0.127413703860405;0.186781179048696;0.851832204158975;0.933157147199857;816;"nickel-binding protein, involved in utilization of urea as a nitrogen source"
"NRRL3_09455";816.700576967474;0.0304243579543074;0.162901604771306;0.186765243945997;0.851844698688666;0.933157147199857;2904;"fungal-specific transcription factor"
"NRRL3_05300";3371.22415123131;-0.0209853985334378;0.112488446459874;-0.186556034809527;0.852008740600159;0.933233384976185;1494;"aspartyl aminopeptidase"
"NRRL3_10778";28.8999123801763;-0.104148328731818;0.5595865688019;-0.186116562723806;0.852353353663767;0.93350736949143;507;"GNAT domain-containing protein"
"NRRL3_09753";790.87611378584;-0.024727610554448;0.133006608510169;-0.185912646231841;0.852513264835767;0.933579028021967;1917;"vacuolar fusion protein Mon1"
"NRRL3_04466";1141.52437142594;0.0239941719826322;0.129306166780649;0.185560925515139;0.852789098221287;0.933777601897666;6246;"separin"
"NRRL3_03590";526.376390646255;0.0290537841381661;0.156912734646592;0.185158866828767;0.853104430696561;0.933812438209008;1059;"replication factor C subunit 4"
"NRRL3_05105";1100.34598620207;-0.0228976119868011;0.123585280454001;-0.18527782518019;0.853011129850803;0.933812438209008;342;"splicing factor 3B subunit 6-like protein "
"NRRL3_08523";3.37455940038565;-0.359982063073913;1.94277264383232;-0.185292944193311;0.852999271925934;0.933812438209008;924;"hypothetical protein"
"NRRL3_11531";3.41371465014539;-0.283732414975798;1.53859191636992;-0.184410441753277;0.853691478961719;0.934248034513318;2475;"Rho guanine-nucleotide exchange factor domain-containing protein"
"NRRL3_11576";506.036776633895;-0.0288848188526122;0.15654850873903;-0.184510341780157;0.853613114871962;0.934248034513318;2430;"DNA repair protein"
"NRRL3_04969";6.44920686452756;-0.257163957547659;1.40077881938951;-0.183586412064495;0.854337923540032;0.934641167592461;177;"hypothetical protein"
"NRRL3_07248";1400.72407772853;0.0227358037410374;0.123920939776676;0.183470233376301;0.854429072650815;0.934641167592461;2289;"glycoside hydrolase family 5 protein"
"NRRL3_09288";332.242539974277;0.035270955956867;0.191898031731004;0.183800509253313;0.854169956618051;0.934641167592461;738;"DASH complex subunit Spc34-like protein"
"NRRL3_10592";1511.36095187274;-0.0203693405075196;0.110972280038395;-0.183553410819999;0.854363814787186;0.934641167592461;1725;"chromatin remodeling complex subunit RSC7/SWP82 family protein"
"NRRL3_04843";1432.05490545629;0.022142896368621;0.121036062844871;0.182944618720794;0.854841472961672;0.934988775108953;2193;"fungal-specific transcription factor"
"NRRL3_03393";7.64153123238088;-0.229260381743862;1.25572284178399;-0.182572438849766;0.855133511438497;0.93517074773179;1605;"major facilitator superfamily protein"
"NRRL3_08203";217.621872610913;0.0435898122098261;0.23885959312414;0.182491360885689;0.855197133539567;0.93517074773179;528;"survival motor neuron-like protein"
"NRRL3_01169";111.129026909045;0.0539947301660575;0.297058981344707;0.181764341618751;0.855767669572811;0.935484051670422;2118;"fungal-specific transcription factor"
"NRRL3_10487";236.6474011181;0.0390107403827855;0.214440663937827;0.181918576758818;0.855646625609867;0.935484051670422;1560;"major facilitator superfamily protein"
"NRRL3_11434";105.82246611889;0.0718636578821643;0.395263856003069;0.181811862609584;0.855730374668043;0.935484051670422;939;"hypothetical protein"
"NRRL3_02194";664.916194443267;-0.0259450112351021;0.14323008261317;-0.181142192769471;0.856255967320892;0.935707278599617;2067;"hypothetical protein"
"NRRL3_04282";3.7266128298103;0.275654074847697;1.52114035717341;0.18121541089076;0.85619849872059;0.935707278599617;1425;"aromatic-ring-hydroxylating dioxygenase domain-containing protein"
"NRRL3_08642";5.59826469472986;-0.224998155689378;1.24075357419436;-0.181339921454969;0.856100772645187;0.935707278599617;558;"ubiquitin-conjugating enzyme E2 domain-containing protein"
"NRRL3_01491";19.0291405879184;-0.1224642396905;0.677081818929896;-0.18087066624245;0.85646909402006;0.935836682297049;1386;"zinc finger domain-containing protein, SWIM-type"
"NRRL3_08195";636.714645321505;0.025915044928271;0.143420307586331;0.180692995046546;0.856608557425326;0.935885576727073;2223;"fungal-specific transcription factor GaaR, galacturonic acid utilization"
"NRRL3_03077";4.15781260467725;-0.282839318021119;1.5664820933046;-0.180557006830796;0.856715304706662;0.93589872037662;360;"hypothetical protein"
"NRRL3_01648";182.306188693573;0.0445107095487019;0.247797525416093;0.179625318993646;0.857446726292837;0.936594196606182;678;"xylanase Xyn11B"
"NRRL3_07508";72.5984476489735;0.0704416442806214;0.394406508190489;0.178601627553772;0.858250516435791;0.937368558958997;960;"protein kinase domain-containing protein"
"NRRL3_05764";31.893191106465;0.103889213027016;0.582414920280406;0.178376633924485;0.858427198443101;0.937457907583586;1761;"L-lysine 6-monooxygenase/L-ornithine 5-monooxygenase family protein"
"NRRL3_00272";18.0562920524461;-0.124084716834449;0.697772115841031;-0.177829858799802;0.858856597145434;0.937823188904192;1503;"vacuolar basic amino acid transporter"
"NRRL3_08278";136.162260752602;0.0479643189835377;0.269960625139345;0.177671536205623;0.8589809403695;0.937855322849838;1284;"wax synthase domain-containing protein"
"NRRL3_02839";114.761113308367;-0.0518261655854516;0.292257109587437;-0.177330726559951;0.859248616937112;0.938043927074976;2364;"fungal-specific transcription factor"
"NRRL3_06597";1511.73062518078;0.0252921616699364;0.143264384624445;0.176541865141413;0.859868261519442;0.938616691568008;564;"Ras-related signaling protein"
"NRRL3_09081";1701.62413303289;0.0194485247432884;0.110282231850601;0.176352295532386;0.860017179866119;0.938675550011833;1035;"rhodanese-like domain-containing protein"
"NRRL3_09913";2080.73877711109;-0.0305597148281889;0.173423464590181;-0.176214417699501;0.860125494336593;0.938690082785496;1791;"arrestin domain-containing protein"
"NRRL3_00199";1113.78687026458;0.0260816616668863;0.150709250629751;0.173059460901715;0.862604689601661;0.938705657893403;2046;"LCCL domain-containing protein"
"NRRL3_00806";116.171969198285;-0.0572605419346931;0.32825251313825;-0.174440528687062;0.861519265272408;0.938705657893403;1542;"aminoglycoside phosphotransferase domain-containing protein"
"NRRL3_00965";33.2354612944619;-0.0910615268850176;0.52550549766829;-0.173283680739906;0.862428450529133;0.938705657893403;1140;"pectin lyase Pel1A"
"NRRL3_01896";1430.91015736139;-0.030007607487825;0.172700914590498;-0.17375476880929;0.862058192833436;0.938705657893403;1305;"vacuolar calcium ion transporter"
"NRRL3_01922";1535.75699945726;-0.0192449638338592;0.111128937514751;-0.173176890414387;0.862512387957291;0.938705657893403;2742;"Ras guanine-nucleotide exchange factor domain-containing protein"
"NRRL3_02093";1041.56839438868;-0.0216209159595797;0.12473595608253;-0.173333468861813;0.862389317487846;0.938705657893403;1101;"ubiquitin fusion degradation protein 1"
"NRRL3_02245";34.0815288672757;0.0907532552472211;0.523054746626178;0.17350622632258;0.862253534209337;0.938705657893403;1341;"major facilitator superfamily protein"
"NRRL3_03079";14.1653776275042;-0.139300456907893;0.795352451373713;-0.175143053456737;0.860967229305157;0.938705657893403;1713;"RNA recognition motif domain-containing protein"
"NRRL3_03475";57.9235877232123;-0.0796038512734684;0.459605455063831;-0.173200405687989;0.862493904767778;0.938705657893403;1239;"NADH:flavin oxidoreductase/NADH oxidase, N-terminal domain-containing protein"
"NRRL3_03502";831.129707539401;0.0269598809854652;0.155509357241338;0.173365008149481;0.862364528050119;0.938705657893403;4377;"DEAD/DEAH box helicase domain-containing protein"
"NRRL3_03696";697.994369272315;0.0264965534866096;0.151166975679403;0.175280039621907;0.860859595040679;0.938705657893403;2457;"ribonucleotide reductase, transcriptional regulator CRT10-like protein"
"NRRL3_05062";1572.22634859301;-0.0207338936882649;0.117944727937914;-0.175793306328869;0.860456328521359;0.938705657893403;1338;"SHNi-TPR domain-containing protein"
"NRRL3_05643";140.089539674586;0.0456302101991176;0.263861993516144;0.172932105874982;0.862704794993421;0.938705657893403;612;"dynactin subunit p25"
"NRRL3_05742";1348.49608630039;-0.0212548325796852;0.12230889247987;-0.173779944767167;0.862038406319589;0.938705657893403;3528;"SAGA transcriptional regulatory complex subunit"
"NRRL3_05765";70.2655472766657;-0.0667882860811708;0.379347447148575;-0.176060987317024;0.860246029717954;0.938705657893403;1953;"hypothetical protein"
"NRRL3_06232";20.6837530372728;0.113800247366378;0.64890447954209;0.17537287991398;0.860786649022497;0.938705657893403;2373;"fungal-specific transcription factor"
"NRRL3_06603";13178.6016543619;0.0168635561845239;0.0960828916376204;0.175510498249005;0.860678522405632;0.938705657893403;3060;"alanine-tRNA ligase, cytosolic and mitochondrial"
"NRRL3_07414";7.39933730273364;0.194643643931196;1.11773932147761;0.174140463872994;0.861755073423042;0.938705657893403;1662;"carboxylesterase family protein"
"NRRL3_07482";62.3757505788539;0.0756715267741262;0.434263313863361;0.174252635114225;0.861666921381263;0.938705657893403;1590;"major facilitator superfamily protein"
"NRRL3_08164";83.0204750235232;-0.0619056085378837;0.35736006446187;-0.173230348587227;0.862470369523054;0.938705657893403;243;"hypothetical protein"
