TXNAME	GENEID
jgi|Aspni_NRRL3_1|1920|NRRL3_01920	NRRL3_01920
jgi|Aspni_NRRL3_1|1921|NRRL3_01921	NRRL3_01921
jgi|Aspni_NRRL3_1|1922|NRRL3_01922	NRRL3_01922
jgi|Aspni_NRRL3_1|1923|NRRL3_01923	NRRL3_01923
jgi|Aspni_NRRL3_1|1924|NRRL3_01924	NRRL3_01924
jgi|Aspni_NRRL3_1|1925|NRRL3_01925	NRRL3_01925
jgi|Aspni_NRRL3_1|1926|NRRL3_01926	NRRL3_01926
jgi|Aspni_NRRL3_1|1927|NRRL3_01927	NRRL3_01927
jgi|Aspni_NRRL3_1|1928|NRRL3_01928	NRRL3_01928
jgi|Aspni_NRRL3_1|1929|NRRL3_01929	NRRL3_01929
jgi|Aspni_NRRL3_1|1930|NRRL3_01930	NRRL3_01930
jgi|Aspni_NRRL3_1|1931|NRRL3_01931	NRRL3_01931
jgi|Aspni_NRRL3_1|1932|NRRL3_01932	NRRL3_01932
jgi|Aspni_NRRL3_1|1933|NRRL3_01933	NRRL3_01933
jgi|Aspni_NRRL3_1|1934|NRRL3_01934	NRRL3_01934
jgi|Aspni_NRRL3_1|1935|NRRL3_01935	NRRL3_01935
jgi|Aspni_NRRL3_1|1936|NRRL3_01936	NRRL3_01936
jgi|Aspni_NRRL3_1|1937|NRRL3_01937	NRRL3_01937
jgi|Aspni_NRRL3_1|1938|NRRL3_01938	NRRL3_01938
jgi|Aspni_NRRL3_1|1939|NRRL3_01939	NRRL3_01939
jgi|Aspni_NRRL3_1|1940|NRRL3_01940	NRRL3_01940
jgi|Aspni_NRRL3_1|1941|NRRL3_01941	NRRL3_01941
jgi|Aspni_NRRL3_1|1942|NRRL3_01942	NRRL3_01942
jgi|Aspni_NRRL3_1|1943|NRRL3_01943	NRRL3_01943
jgi|Aspni_NRRL3_1|1944|NRRL3_01944	NRRL3_01944
jgi|Aspni_NRRL3_1|1945|NRRL3_01945	NRRL3_01945
jgi|Aspni_NRRL3_1|1946|NRRL3_01946	NRRL3_01946
jgi|Aspni_NRRL3_1|1947|NRRL3_01947	NRRL3_01947
jgi|Aspni_NRRL3_1|1948|NRRL3_01948	NRRL3_01948
jgi|Aspni_NRRL3_1|1949|NRRL3_01949	NRRL3_01949
jgi|Aspni_NRRL3_1|1950|NRRL3_01950	NRRL3_01950
jgi|Aspni_NRRL3_1|1951|NRRL3_01951	NRRL3_01951
jgi|Aspni_NRRL3_1|1952|NRRL3_01952	NRRL3_01952
jgi|Aspni_NRRL3_1|1953|NRRL3_01953	NRRL3_01953
jgi|Aspni_NRRL3_1|1954|NRRL3_01954	NRRL3_01954
jgi|Aspni_NRRL3_1|1955|NRRL3_01955	NRRL3_01955
jgi|Aspni_NRRL3_1|1956|NRRL3_01956	NRRL3_01956
jgi|Aspni_NRRL3_1|1957|NRRL3_01957	NRRL3_01957
jgi|Aspni_NRRL3_1|1958|NRRL3_01958	NRRL3_01958
jgi|Aspni_NRRL3_1|1959|NRRL3_01959	NRRL3_01959
jgi|Aspni_NRRL3_1|1960|NRRL3_01960	NRRL3_01960
jgi|Aspni_NRRL3_1|1961|NRRL3_01961	NRRL3_01961
jgi|Aspni_NRRL3_1|1962|NRRL3_01962	NRRL3_01962
jgi|Aspni_NRRL3_1|1963|NRRL3_01963	NRRL3_01963
jgi|Aspni_NRRL3_1|1964|NRRL3_01964	NRRL3_01964
jgi|Aspni_NRRL3_1|1965|NRRL3_01965	NRRL3_01965
jgi|Aspni_NRRL3_1|1966|NRRL3_01966	NRRL3_01966
jgi|Aspni_NRRL3_1|1967|NRRL3_01967	NRRL3_01967
jgi|Aspni_NRRL3_1|1968|NRRL3_01968	NRRL3_01968
jgi|Aspni_NRRL3_1|1969|NRRL3_01969	NRRL3_01969
jgi|Aspni_NRRL3_1|1970|NRRL3_01970	NRRL3_01970
jgi|Aspni_NRRL3_1|1971|NRRL3_01971	NRRL3_01971
jgi|Aspni_NRRL3_1|1972|NRRL3_01972	NRRL3_01972
jgi|Aspni_NRRL3_1|1973|NRRL3_01973	NRRL3_01973
jgi|Aspni_NRRL3_1|1974|NRRL3_01974	NRRL3_01974
jgi|Aspni_NRRL3_1|1975|NRRL3_01975	NRRL3_01975
jgi|Aspni_NRRL3_1|1976|NRRL3_01976	NRRL3_01976
jgi|Aspni_NRRL3_1|1977|NRRL3_01977	NRRL3_01977
jgi|Aspni_NRRL3_1|1978|NRRL3_01978	NRRL3_01978
jgi|Aspni_NRRL3_1|1979|NRRL3_01979	NRRL3_01979
jgi|Aspni_NRRL3_1|1980|NRRL3_01980	NRRL3_01980
jgi|Aspni_NRRL3_1|1981|NRRL3_01981	NRRL3_01981
jgi|Aspni_NRRL3_1|1982|NRRL3_01982	NRRL3_01982
jgi|Aspni_NRRL3_1|1983|NRRL3_01983	NRRL3_01983
jgi|Aspni_NRRL3_1|1984|NRRL3_01984	NRRL3_01984
jgi|Aspni_NRRL3_1|1985|NRRL3_01985	NRRL3_01985
jgi|Aspni_NRRL3_1|1986|NRRL3_01986	NRRL3_01986
jgi|Aspni_NRRL3_1|1987|NRRL3_01987	NRRL3_01987
jgi|Aspni_NRRL3_1|1988|NRRL3_01988	NRRL3_01988
jgi|Aspni_NRRL3_1|1989|NRRL3_01989	NRRL3_01989
jgi|Aspni_NRRL3_1|1990|NRRL3_01990	NRRL3_01990
jgi|Aspni_NRRL3_1|1991|NRRL3_01991	NRRL3_01991
jgi|Aspni_NRRL3_1|1992|NRRL3_01992	NRRL3_01992
jgi|Aspni_NRRL3_1|1993|NRRL3_01993	NRRL3_01993
jgi|Aspni_NRRL3_1|1994|NRRL3_01994	NRRL3_01994
jgi|Aspni_NRRL3_1|1995|NRRL3_01995	NRRL3_01995
jgi|Aspni_NRRL3_1|1996|NRRL3_01996	NRRL3_01996
jgi|Aspni_NRRL3_1|1997|NRRL3_01997	NRRL3_01997
jgi|Aspni_NRRL3_1|1998|NRRL3_01998	NRRL3_01998
jgi|Aspni_NRRL3_1|1999|NRRL3_01999	NRRL3_01999
jgi|Aspni_NRRL3_1|2000|NRRL3_02000	NRRL3_02000
jgi|Aspni_NRRL3_1|2001|NRRL3_02001	NRRL3_02001
jgi|Aspni_NRRL3_1|2002|NRRL3_02002	NRRL3_02002
jgi|Aspni_NRRL3_1|2003|NRRL3_02003	NRRL3_02003
jgi|Aspni_NRRL3_1|2004|NRRL3_02004	NRRL3_02004
jgi|Aspni_NRRL3_1|2005|NRRL3_02005	NRRL3_02005
jgi|Aspni_NRRL3_1|2006|NRRL3_02006	NRRL3_02006
jgi|Aspni_NRRL3_1|2007|NRRL3_02007	NRRL3_02007
jgi|Aspni_NRRL3_1|2008|NRRL3_02008	NRRL3_02008
jgi|Aspni_NRRL3_1|2009|NRRL3_02009	NRRL3_02009
jgi|Aspni_NRRL3_1|2010|NRRL3_02010	NRRL3_02010
jgi|Aspni_NRRL3_1|2011|NRRL3_02011	NRRL3_02011
jgi|Aspni_NRRL3_1|2012|NRRL3_02012	NRRL3_02012
jgi|Aspni_NRRL3_1|2013|NRRL3_02013	NRRL3_02013
jgi|Aspni_NRRL3_1|2014|NRRL3_02014	NRRL3_02014
jgi|Aspni_NRRL3_1|2015|NRRL3_02015	NRRL3_02015
jgi|Aspni_NRRL3_1|2016|NRRL3_02016	NRRL3_02016
jgi|Aspni_NRRL3_1|2017|NRRL3_02017	NRRL3_02017
jgi|Aspni_NRRL3_1|2018|NRRL3_02018	NRRL3_02018
jgi|Aspni_NRRL3_1|2019|NRRL3_02019	NRRL3_02019
jgi|Aspni_NRRL3_1|2020|NRRL3_02020	NRRL3_02020
jgi|Aspni_NRRL3_1|2021|NRRL3_02021	NRRL3_02021
jgi|Aspni_NRRL3_1|2022|NRRL3_02022	NRRL3_02022
jgi|Aspni_NRRL3_1|2023|NRRL3_02023	NRRL3_02023
jgi|Aspni_NRRL3_1|2024|NRRL3_02024	NRRL3_02024
jgi|Aspni_NRRL3_1|2025|NRRL3_02025	NRRL3_02025
jgi|Aspni_NRRL3_1|2026|NRRL3_02026	NRRL3_02026
jgi|Aspni_NRRL3_1|2027|NRRL3_02027	NRRL3_02027
jgi|Aspni_NRRL3_1|2028|NRRL3_02028	NRRL3_02028
jgi|Aspni_NRRL3_1|2029|NRRL3_02029	NRRL3_02029
jgi|Aspni_NRRL3_1|2030|NRRL3_02030	NRRL3_02030
jgi|Aspni_NRRL3_1|2031|NRRL3_02031	NRRL3_02031
jgi|Aspni_NRRL3_1|2032|NRRL3_02032	NRRL3_02032
jgi|Aspni_NRRL3_1|2033|NRRL3_02033	NRRL3_02033
jgi|Aspni_NRRL3_1|2034|NRRL3_02034	NRRL3_02034
jgi|Aspni_NRRL3_1|2035|NRRL3_02035	NRRL3_02035
jgi|Aspni_NRRL3_1|2036|NRRL3_02036	NRRL3_02036
jgi|Aspni_NRRL3_1|2037|NRRL3_02037	NRRL3_02037
jgi|Aspni_NRRL3_1|2038|NRRL3_02038	NRRL3_02038
jgi|Aspni_NRRL3_1|2039|NRRL3_02039	NRRL3_02039
jgi|Aspni_NRRL3_1|2040|NRRL3_02040	NRRL3_02040
jgi|Aspni_NRRL3_1|2041|NRRL3_02041	NRRL3_02041
jgi|Aspni_NRRL3_1|2042|NRRL3_02042	NRRL3_02042
jgi|Aspni_NRRL3_1|2043|NRRL3_02043	NRRL3_02043
jgi|Aspni_NRRL3_1|2044|NRRL3_02044	NRRL3_02044
jgi|Aspni_NRRL3_1|2045|NRRL3_02045	NRRL3_02045
jgi|Aspni_NRRL3_1|2046|NRRL3_02046	NRRL3_02046
jgi|Aspni_NRRL3_1|2047|NRRL3_02047	NRRL3_02047
jgi|Aspni_NRRL3_1|2048|NRRL3_02048	NRRL3_02048
jgi|Aspni_NRRL3_1|2049|NRRL3_02049	NRRL3_02049
jgi|Aspni_NRRL3_1|2050|NRRL3_02050	NRRL3_02050
jgi|Aspni_NRRL3_1|2051|NRRL3_02051	NRRL3_02051
jgi|Aspni_NRRL3_1|2052|NRRL3_02052	NRRL3_02052
jgi|Aspni_NRRL3_1|2053|NRRL3_02053	NRRL3_02053
jgi|Aspni_NRRL3_1|2054|NRRL3_02054	NRRL3_02054
jgi|Aspni_NRRL3_1|2055|NRRL3_02055	NRRL3_02055
jgi|Aspni_NRRL3_1|2056|NRRL3_02056	NRRL3_02056
jgi|Aspni_NRRL3_1|2057|NRRL3_02057	NRRL3_02057
jgi|Aspni_NRRL3_1|2058|NRRL3_02058	NRRL3_02058
jgi|Aspni_NRRL3_1|2059|NRRL3_02059	NRRL3_02059
jgi|Aspni_NRRL3_1|2060|NRRL3_02060	NRRL3_02060
jgi|Aspni_NRRL3_1|2061|NRRL3_02061	NRRL3_02061
jgi|Aspni_NRRL3_1|2062|NRRL3_02062	NRRL3_02062
jgi|Aspni_NRRL3_1|2063|NRRL3_02063	NRRL3_02063
jgi|Aspni_NRRL3_1|2064|NRRL3_02064	NRRL3_02064
jgi|Aspni_NRRL3_1|2065|NRRL3_02065	NRRL3_02065
jgi|Aspni_NRRL3_1|2066|NRRL3_02066	NRRL3_02066
jgi|Aspni_NRRL3_1|2067|NRRL3_02067	NRRL3_02067
jgi|Aspni_NRRL3_1|2068|NRRL3_02068	NRRL3_02068
jgi|Aspni_NRRL3_1|2069|NRRL3_02069	NRRL3_02069
jgi|Aspni_NRRL3_1|2070|NRRL3_02070	NRRL3_02070
jgi|Aspni_NRRL3_1|2071|NRRL3_02071	NRRL3_02071
jgi|Aspni_NRRL3_1|2072|NRRL3_02072	NRRL3_02072
jgi|Aspni_NRRL3_1|2073|NRRL3_02073	NRRL3_02073
jgi|Aspni_NRRL3_1|2074|NRRL3_02074	NRRL3_02074
jgi|Aspni_NRRL3_1|2075|NRRL3_02075	NRRL3_02075
jgi|Aspni_NRRL3_1|2076|NRRL3_02076	NRRL3_02076
jgi|Aspni_NRRL3_1|2077|NRRL3_02077	NRRL3_02077
jgi|Aspni_NRRL3_1|2078|NRRL3_02078	NRRL3_02078
jgi|Aspni_NRRL3_1|2079|NRRL3_02079	NRRL3_02079
jgi|Aspni_NRRL3_1|2080|NRRL3_02080	NRRL3_02080
jgi|Aspni_NRRL3_1|2081|NRRL3_02081	NRRL3_02081
jgi|Aspni_NRRL3_1|2082|NRRL3_02082	NRRL3_02082
jgi|Aspni_NRRL3_1|2083|NRRL3_02083	NRRL3_02083
jgi|Aspni_NRRL3_1|2084|NRRL3_02084	NRRL3_02084
jgi|Aspni_NRRL3_1|2085|NRRL3_02085	NRRL3_02085
jgi|Aspni_NRRL3_1|2086|NRRL3_02086	NRRL3_02086
jgi|Aspni_NRRL3_1|2087|NRRL3_02087	NRRL3_02087
jgi|Aspni_NRRL3_1|2088|NRRL3_02088	NRRL3_02088
jgi|Aspni_NRRL3_1|2089|NRRL3_02089	NRRL3_02089
jgi|Aspni_NRRL3_1|2090|NRRL3_02090	NRRL3_02090
jgi|Aspni_NRRL3_1|2091|NRRL3_02091	NRRL3_02091
jgi|Aspni_NRRL3_1|2092|NRRL3_02092	NRRL3_02092
jgi|Aspni_NRRL3_1|2093|NRRL3_02093	NRRL3_02093
jgi|Aspni_NRRL3_1|2094|NRRL3_02094	NRRL3_02094
jgi|Aspni_NRRL3_1|2095|NRRL3_02095	NRRL3_02095
jgi|Aspni_NRRL3_1|2096|NRRL3_02096	NRRL3_02096
jgi|Aspni_NRRL3_1|2097|NRRL3_02097	NRRL3_02097
jgi|Aspni_NRRL3_1|2098|NRRL3_02098	NRRL3_02098
jgi|Aspni_NRRL3_1|2099|NRRL3_02099	NRRL3_02099
jgi|Aspni_NRRL3_1|2100|NRRL3_02100	NRRL3_02100
jgi|Aspni_NRRL3_1|2101|NRRL3_02101	NRRL3_02101
jgi|Aspni_NRRL3_1|2102|NRRL3_02102	NRRL3_02102
jgi|Aspni_NRRL3_1|2103|NRRL3_02103	NRRL3_02103
jgi|Aspni_NRRL3_1|2104|NRRL3_02104	NRRL3_02104
jgi|Aspni_NRRL3_1|2105|NRRL3_02105	NRRL3_02105
jgi|Aspni_NRRL3_1|2106|NRRL3_02106	NRRL3_02106
jgi|Aspni_NRRL3_1|2107|NRRL3_02107	NRRL3_02107
jgi|Aspni_NRRL3_1|2108|NRRL3_02108	NRRL3_02108
jgi|Aspni_NRRL3_1|2109|NRRL3_02109	NRRL3_02109
jgi|Aspni_NRRL3_1|2110|NRRL3_02110	NRRL3_02110
jgi|Aspni_NRRL3_1|2111|NRRL3_02111	NRRL3_02111
jgi|Aspni_NRRL3_1|2112|NRRL3_02112	NRRL3_02112
jgi|Aspni_NRRL3_1|2113|NRRL3_02113	NRRL3_02113
jgi|Aspni_NRRL3_1|2114|NRRL3_02114	NRRL3_02114
jgi|Aspni_NRRL3_1|2115|NRRL3_02115	NRRL3_02115
jgi|Aspni_NRRL3_1|2116|NRRL3_02116	NRRL3_02116
jgi|Aspni_NRRL3_1|2117|NRRL3_02117	NRRL3_02117
jgi|Aspni_NRRL3_1|2118|NRRL3_02118	NRRL3_02118
jgi|Aspni_NRRL3_1|2119|NRRL3_02119	NRRL3_02119
jgi|Aspni_NRRL3_1|2120|NRRL3_02120	NRRL3_02120
jgi|Aspni_NRRL3_1|2121|NRRL3_02121	NRRL3_02121
jgi|Aspni_NRRL3_1|2122|NRRL3_02122	NRRL3_02122
jgi|Aspni_NRRL3_1|2123|NRRL3_02123	NRRL3_02123
jgi|Aspni_NRRL3_1|2124|NRRL3_02124	NRRL3_02124
jgi|Aspni_NRRL3_1|2125|NRRL3_02125	NRRL3_02125
jgi|Aspni_NRRL3_1|2126|NRRL3_02126	NRRL3_02126
jgi|Aspni_NRRL3_1|2127|NRRL3_02127	NRRL3_02127
jgi|Aspni_NRRL3_1|2128|NRRL3_02128	NRRL3_02128
jgi|Aspni_NRRL3_1|2129|NRRL3_02129	NRRL3_02129
jgi|Aspni_NRRL3_1|2130|NRRL3_02130	NRRL3_02130
jgi|Aspni_NRRL3_1|2131|NRRL3_02131	NRRL3_02131
jgi|Aspni_NRRL3_1|2132|NRRL3_02132	NRRL3_02132
jgi|Aspni_NRRL3_1|2133|NRRL3_02133	NRRL3_02133
jgi|Aspni_NRRL3_1|2134|NRRL3_02134	NRRL3_02134
jgi|Aspni_NRRL3_1|2135|NRRL3_02135	NRRL3_02135
jgi|Aspni_NRRL3_1|2136|NRRL3_02136	NRRL3_02136
jgi|Aspni_NRRL3_1|2137|NRRL3_02137	NRRL3_02137
jgi|Aspni_NRRL3_1|2138|NRRL3_02138	NRRL3_02138
jgi|Aspni_NRRL3_1|2139|NRRL3_02139	NRRL3_02139
jgi|Aspni_NRRL3_1|2140|NRRL3_02140	NRRL3_02140
jgi|Aspni_NRRL3_1|2141|NRRL3_02141	NRRL3_02141
jgi|Aspni_NRRL3_1|2142|NRRL3_02142	NRRL3_02142
jgi|Aspni_NRRL3_1|2143|NRRL3_02143	NRRL3_02143
jgi|Aspni_NRRL3_1|2144|NRRL3_02144	NRRL3_02144
jgi|Aspni_NRRL3_1|2145|NRRL3_02145	NRRL3_02145
jgi|Aspni_NRRL3_1|2146|NRRL3_02146	NRRL3_02146
jgi|Aspni_NRRL3_1|2147|NRRL3_02147	NRRL3_02147
jgi|Aspni_NRRL3_1|2148|NRRL3_02148	NRRL3_02148
jgi|Aspni_NRRL3_1|2149|NRRL3_02149	NRRL3_02149
jgi|Aspni_NRRL3_1|2150|NRRL3_02150	NRRL3_02150
jgi|Aspni_NRRL3_1|2151|NRRL3_02151	NRRL3_02151
jgi|Aspni_NRRL3_1|2152|NRRL3_02152	NRRL3_02152
jgi|Aspni_NRRL3_1|2153|NRRL3_02153	NRRL3_02153
jgi|Aspni_NRRL3_1|2154|NRRL3_02154	NRRL3_02154
jgi|Aspni_NRRL3_1|2155|NRRL3_02155	NRRL3_02155
jgi|Aspni_NRRL3_1|2156|NRRL3_02156	NRRL3_02156
jgi|Aspni_NRRL3_1|2157|NRRL3_02157	NRRL3_02157
jgi|Aspni_NRRL3_1|2158|NRRL3_02158	NRRL3_02158
jgi|Aspni_NRRL3_1|2159|NRRL3_02159	NRRL3_02159
jgi|Aspni_NRRL3_1|2160|NRRL3_02160	NRRL3_02160
jgi|Aspni_NRRL3_1|2161|NRRL3_02161	NRRL3_02161
jgi|Aspni_NRRL3_1|2162|NRRL3_02162	NRRL3_02162
jgi|Aspni_NRRL3_1|2163|NRRL3_02163	NRRL3_02163
jgi|Aspni_NRRL3_1|2164|NRRL3_02164	NRRL3_02164
jgi|Aspni_NRRL3_1|2165|NRRL3_02165	NRRL3_02165
jgi|Aspni_NRRL3_1|2166|NRRL3_02166	NRRL3_02166
jgi|Aspni_NRRL3_1|2167|NRRL3_02167	NRRL3_02167
jgi|Aspni_NRRL3_1|2168|NRRL3_02168	NRRL3_02168
jgi|Aspni_NRRL3_1|2169|NRRL3_02169	NRRL3_02169
jgi|Aspni_NRRL3_1|2170|NRRL3_02170	NRRL3_02170
jgi|Aspni_NRRL3_1|2171|NRRL3_02171	NRRL3_02171
jgi|Aspni_NRRL3_1|2172|NRRL3_02172	NRRL3_02172
jgi|Aspni_NRRL3_1|2173|NRRL3_02173	NRRL3_02173
jgi|Aspni_NRRL3_1|2174|NRRL3_02174	NRRL3_02174
jgi|Aspni_NRRL3_1|2175|NRRL3_02175	NRRL3_02175
jgi|Aspni_NRRL3_1|2176|NRRL3_02176	NRRL3_02176
jgi|Aspni_NRRL3_1|2177|NRRL3_02177	NRRL3_02177
jgi|Aspni_NRRL3_1|2178|NRRL3_02178	NRRL3_02178
jgi|Aspni_NRRL3_1|2179|NRRL3_02179	NRRL3_02179
jgi|Aspni_NRRL3_1|2180|NRRL3_02180	NRRL3_02180
jgi|Aspni_NRRL3_1|2181|NRRL3_02181	NRRL3_02181
jgi|Aspni_NRRL3_1|2182|NRRL3_02182	NRRL3_02182
jgi|Aspni_NRRL3_1|2183|NRRL3_02183	NRRL3_02183
jgi|Aspni_NRRL3_1|2184|NRRL3_02184	NRRL3_02184
jgi|Aspni_NRRL3_1|2185|NRRL3_02185	NRRL3_02185
jgi|Aspni_NRRL3_1|2186|NRRL3_02186	NRRL3_02186
jgi|Aspni_NRRL3_1|2187|NRRL3_02187	NRRL3_02187
jgi|Aspni_NRRL3_1|2188|NRRL3_02188	NRRL3_02188
jgi|Aspni_NRRL3_1|2189|NRRL3_02189	NRRL3_02189
jgi|Aspni_NRRL3_1|2190|NRRL3_02190	NRRL3_02190
jgi|Aspni_NRRL3_1|2191|NRRL3_02191	NRRL3_02191
jgi|Aspni_NRRL3_1|2192|NRRL3_02192	NRRL3_02192
jgi|Aspni_NRRL3_1|2193|NRRL3_02193	NRRL3_02193
jgi|Aspni_NRRL3_1|2194|NRRL3_02194	NRRL3_02194
jgi|Aspni_NRRL3_1|2195|NRRL3_02195	NRRL3_02195
jgi|Aspni_NRRL3_1|2196|NRRL3_02196	NRRL3_02196
jgi|Aspni_NRRL3_1|2197|NRRL3_02197	NRRL3_02197
jgi|Aspni_NRRL3_1|2198|NRRL3_02198	NRRL3_02198
jgi|Aspni_NRRL3_1|2199|NRRL3_02199	NRRL3_02199
jgi|Aspni_NRRL3_1|2200|NRRL3_02200	NRRL3_02200
jgi|Aspni_NRRL3_1|2201|NRRL3_02201	NRRL3_02201
jgi|Aspni_NRRL3_1|2202|NRRL3_02202	NRRL3_02202
jgi|Aspni_NRRL3_1|2203|NRRL3_02203	NRRL3_02203
jgi|Aspni_NRRL3_1|2204|NRRL3_02204	NRRL3_02204
jgi|Aspni_NRRL3_1|2205|NRRL3_02205	NRRL3_02205
jgi|Aspni_NRRL3_1|2206|NRRL3_02206	NRRL3_02206
jgi|Aspni_NRRL3_1|2207|NRRL3_02207	NRRL3_02207
jgi|Aspni_NRRL3_1|2208|NRRL3_02208	NRRL3_02208
jgi|Aspni_NRRL3_1|2209|NRRL3_02209	NRRL3_02209
jgi|Aspni_NRRL3_1|2210|NRRL3_02210	NRRL3_02210
jgi|Aspni_NRRL3_1|2211|NRRL3_02211	NRRL3_02211
jgi|Aspni_NRRL3_1|2212|NRRL3_02212	NRRL3_02212
jgi|Aspni_NRRL3_1|2213|NRRL3_02213	NRRL3_02213
jgi|Aspni_NRRL3_1|2214|NRRL3_02214	NRRL3_02214
jgi|Aspni_NRRL3_1|2215|NRRL3_02215	NRRL3_02215
jgi|Aspni_NRRL3_1|2216|NRRL3_02216	NRRL3_02216
jgi|Aspni_NRRL3_1|2217|NRRL3_02217	NRRL3_02217
jgi|Aspni_NRRL3_1|2218|NRRL3_02218	NRRL3_02218
jgi|Aspni_NRRL3_1|2219|NRRL3_02219	NRRL3_02219
jgi|Aspni_NRRL3_1|2220|NRRL3_02220	NRRL3_02220
jgi|Aspni_NRRL3_1|2221|NRRL3_02221	NRRL3_02221
jgi|Aspni_NRRL3_1|2222|NRRL3_02222	NRRL3_02222
jgi|Aspni_NRRL3_1|2223|NRRL3_02223	NRRL3_02223
jgi|Aspni_NRRL3_1|2224|NRRL3_02224	NRRL3_02224
jgi|Aspni_NRRL3_1|2225|NRRL3_02225	NRRL3_02225
jgi|Aspni_NRRL3_1|2226|NRRL3_02226	NRRL3_02226
jgi|Aspni_NRRL3_1|2227|NRRL3_02227	NRRL3_02227
jgi|Aspni_NRRL3_1|2228|NRRL3_02228	NRRL3_02228
jgi|Aspni_NRRL3_1|2229|NRRL3_02229	NRRL3_02229
jgi|Aspni_NRRL3_1|2230|NRRL3_02230	NRRL3_02230
jgi|Aspni_NRRL3_1|2231|NRRL3_02231	NRRL3_02231
jgi|Aspni_NRRL3_1|2232|NRRL3_02232	NRRL3_02232
jgi|Aspni_NRRL3_1|2233|NRRL3_02233	NRRL3_02233
jgi|Aspni_NRRL3_1|2234|NRRL3_02234	NRRL3_02234
jgi|Aspni_NRRL3_1|2235|NRRL3_02235	NRRL3_02235
jgi|Aspni_NRRL3_1|2236|NRRL3_02236	NRRL3_02236
jgi|Aspni_NRRL3_1|2237|NRRL3_02237	NRRL3_02237
jgi|Aspni_NRRL3_1|2238|NRRL3_02238	NRRL3_02238
jgi|Aspni_NRRL3_1|2239|NRRL3_02239	NRRL3_02239
jgi|Aspni_NRRL3_1|2240|NRRL3_02240	NRRL3_02240
jgi|Aspni_NRRL3_1|2241|NRRL3_02241	NRRL3_02241
jgi|Aspni_NRRL3_1|2242|NRRL3_02242	NRRL3_02242
jgi|Aspni_NRRL3_1|2243|NRRL3_02243	NRRL3_02243
jgi|Aspni_NRRL3_1|2244|NRRL3_02244	NRRL3_02244
jgi|Aspni_NRRL3_1|2245|NRRL3_02245	NRRL3_02245
jgi|Aspni_NRRL3_1|2246|NRRL3_02246	NRRL3_02246
jgi|Aspni_NRRL3_1|2247|NRRL3_02247	NRRL3_02247
jgi|Aspni_NRRL3_1|2248|NRRL3_02248	NRRL3_02248
jgi|Aspni_NRRL3_1|2249|NRRL3_02249	NRRL3_02249
jgi|Aspni_NRRL3_1|2250|NRRL3_02250	NRRL3_02250
jgi|Aspni_NRRL3_1|2251|NRRL3_02251	NRRL3_02251
jgi|Aspni_NRRL3_1|2252|NRRL3_02252	NRRL3_02252
jgi|Aspni_NRRL3_1|2253|NRRL3_02253	NRRL3_02253
jgi|Aspni_NRRL3_1|2254|NRRL3_02254	NRRL3_02254
jgi|Aspni_NRRL3_1|2255|NRRL3_02255	NRRL3_02255
jgi|Aspni_NRRL3_1|2256|NRRL3_02256	NRRL3_02256
jgi|Aspni_NRRL3_1|2257|NRRL3_02257	NRRL3_02257
jgi|Aspni_NRRL3_1|2258|NRRL3_02258	NRRL3_02258
jgi|Aspni_NRRL3_1|2259|NRRL3_02259	NRRL3_02259
jgi|Aspni_NRRL3_1|2260|NRRL3_02260	NRRL3_02260
jgi|Aspni_NRRL3_1|2261|NRRL3_02261	NRRL3_02261
jgi|Aspni_NRRL3_1|2262|NRRL3_02262	NRRL3_02262
jgi|Aspni_NRRL3_1|2263|NRRL3_02263	NRRL3_02263
jgi|Aspni_NRRL3_1|2264|NRRL3_02264	NRRL3_02264
jgi|Aspni_NRRL3_1|2265|NRRL3_02265	NRRL3_02265
jgi|Aspni_NRRL3_1|2266|NRRL3_02266	NRRL3_02266
jgi|Aspni_NRRL3_1|2267|NRRL3_02267	NRRL3_02267
jgi|Aspni_NRRL3_1|2268|NRRL3_02268	NRRL3_02268
jgi|Aspni_NRRL3_1|2269|NRRL3_02269	NRRL3_02269
jgi|Aspni_NRRL3_1|2270|NRRL3_02270	NRRL3_02270
jgi|Aspni_NRRL3_1|2271|NRRL3_02271	NRRL3_02271
jgi|Aspni_NRRL3_1|2272|NRRL3_02272	NRRL3_02272
jgi|Aspni_NRRL3_1|2273|NRRL3_02273	NRRL3_02273
jgi|Aspni_NRRL3_1|2274|NRRL3_02274	NRRL3_02274
jgi|Aspni_NRRL3_1|2275|NRRL3_02275	NRRL3_02275
jgi|Aspni_NRRL3_1|2276|NRRL3_02276	NRRL3_02276
jgi|Aspni_NRRL3_1|2277|NRRL3_02277	NRRL3_02277
jgi|Aspni_NRRL3_1|2278|NRRL3_02278	NRRL3_02278
jgi|Aspni_NRRL3_1|2279|NRRL3_02279	NRRL3_02279
jgi|Aspni_NRRL3_1|2280|NRRL3_02280	NRRL3_02280
jgi|Aspni_NRRL3_1|2281|NRRL3_02281	NRRL3_02281
jgi|Aspni_NRRL3_1|2282|NRRL3_02282	NRRL3_02282
jgi|Aspni_NRRL3_1|2283|NRRL3_02283	NRRL3_02283
jgi|Aspni_NRRL3_1|2284|NRRL3_02284	NRRL3_02284
jgi|Aspni_NRRL3_1|2285|NRRL3_02285	NRRL3_02285
jgi|Aspni_NRRL3_1|2286|NRRL3_02286	NRRL3_02286
jgi|Aspni_NRRL3_1|2287|NRRL3_02287	NRRL3_02287
